Artist,Track,Loudness,Acousticness,Tempo,Url_youtube
Snoop Dogg,Drop It Like It's Hot,-3.872,0.19,91.979,https://www.youtube.com/watch?v=GtUVQei3nX4
Snoop Dogg,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",-5.514,0.11,104.991,https://www.youtube.com/watch?v=L4jUUYsVZO4
Snoop Dogg,From The D 2 The LBC (with Snoop Dogg),-7.87,0.0988,164.038,https://www.youtube.com/watch?v=RjrA-slMoZ4
Snoop Dogg,Sweat - Remix,-5.636,0.0597,130.02,https://www.youtube.com/watch?v=KnEXrbAQyIo
Snoop Dogg,Beautiful,-6.268,0.246,101.007,https://www.youtube.com/watch?v=_FE194VN6c4
Snoop Dogg,I Wanna Fuck You,-8.433,0.0459,99.972,https://www.youtube.com/watch?v=jcKeii2MXGY
Snoop Dogg,Qué Maldición,-8.051,0.213,177.951,https://www.youtube.com/watch?v=d-Gi-qJ1CAQ
Snoop Dogg,Riders On The Storm - Fredwreck Remix,-5.273,0.416,101.984,https://www.youtube.com/watch?v=y_z-adsJjmE
Lil Wayne,Love Me,-6.476,0.0125,124.906,https://www.youtube.com/watch?v=KY44zvhWhp4
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",-4.378,0.255,169.021,https://www.youtube.com/watch?v=-59jGD4WrmE
Lil Wayne,Mirror,-7.291,0.858,74.267,https://www.youtube.com/watch?v=OZLUa8JUR18
Lil Wayne,Forever,-2.278,0.249,104.02,https://www.youtube.com/watch?v=eDuRoPIOBjE
Lil Wayne,6 Foot 7 Foot,-5.429,0.0007,79.119,https://www.youtube.com/watch?v=c7tOAGY59uQ
Lil Wayne,Lollipop,-9.39,0.0606,148.074,https://www.youtube.com/watch?v=2IH8tNQAzSs
Lil Wayne,A Milli,-8.659,0.0391,151.589,https://www.youtube.com/watch?v=1Vf4mMCpNY0
Lil Wayne,Scared of the Dark (feat. XXXTENTACION),-6.717,0.0468,79.365,https://www.youtube.com/watch?v=HJBbd3fXnxg
Lil Wayne,ay! (feat. Lil Wayne),-6.689,0.05,147.002,https://www.youtube.com/watch?v=QwowRNLw8Fg
Lil Wayne,Right Above It,-4.348,0.0435,76.052,https://www.youtube.com/watch?v=oUvMv_MxMxQ
Sia,Snowman,-6.257,0.483,104.957,https://www.youtube.com/watch?v=gset79KMmt0
Sia,Unstoppable,-4.839,0.112,173.799,https://www.youtube.com/watch?v=YaEG2aWJnZ8
Sia,Chandelier,-2.88,0.0197,117.089,https://www.youtube.com/watch?v=2vjPBrBU-TM
Sia,Dusk Till Dawn (feat. Sia) - Radio Edit,-6.589,0.102,180.042,https://www.youtube.com/watch?v=tt2k8PGm-TI
Sia,Cheap Thrills,-5.608,0.0472,89.976,https://www.youtube.com/watch?v=nYh-n7EOtMA
Sia,"Genius (feat. Sia, Diplo, and Labrinth)",-4.931,0.0799,158.657,https://www.youtube.com/watch?v=HhoATZ1Imtw
Sia,Elastic Heart,-4.998,0.0117,130.075,https://www.youtube.com/watch?v=KWZGAExj-es
Sia,Unstoppable - R3HAB Remix,-4.058,0.495,101.987,https://www.youtube.com/watch?v=3gzmJzjs8IE
Sia,Del Mar,-5.585,0.0224,109.976,https://www.youtube.com/watch?v=K2kUyHgadQo
Sia,Santa's Coming for Us,-6.191,0.0215,92.986,https://www.youtube.com/watch?v=V3EYjVPRClU
Fleetwood Mac,Dreams - 2004 Remaster,-9.744,0.0644,120.151,https://www.youtube.com/watch?v=Y3ywicffOj4
Fleetwood Mac,The Chain - 2004 Remaster,-8.81,0.009,151.553,https://www.youtube.com/watch?v=iLC-tHvkNvI
Fleetwood Mac,Everywhere - 2017 Remaster,-10.991,0.258,114.965,https://www.youtube.com/watch?v=YF1R0hc5Q2I
Fleetwood Mac,Go Your Own Way - 2004 Remaster,-5.12,0.0185,135.448,https://www.youtube.com/watch?v=ozl3L9fhKtE
Fleetwood Mac,Landslide,-22.32,0.883,159.375,https://www.youtube.com/watch?v=WM7-PYtXtJM
Fleetwood Mac,Don't Stop - 2004 Remaster,-7.724,0.0393,118.745,https://www.youtube.com/watch?v=QV9JJmSCiI8
Fleetwood Mac,Little Lies - 2017 Remaster,-10.345,0.216,124.825,https://www.youtube.com/watch?v=uCGD9dT12C0
Fleetwood Mac,Rhiannon,-14.745,0.111,129.012,https://www.youtube.com/watch?v=jQAK6sVovUk
Fleetwood Mac,Gypsy,-13.99,0.017,130.879,https://www.youtube.com/watch?v=mwgg1Pu6cNg
Fleetwood Mac,Never Going Back Again - 2004 Remaster,-12.825,0.858,176.083,https://www.youtube.com/watch?v=0i3ZfrVY9iU
ABBA,Dancing Queen,-6.514,0.358,100.804,https://www.youtube.com/watch?v=xFrGuyw1V8s
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),-9.655,0.02,119.528,https://www.youtube.com/watch?v=XEjLoHdbVeE
ABBA,Mamma Mia,-7.011,0.295,137.547,https://www.youtube.com/watch?v=unfzfe8f9NI
ABBA,Angeleyes,-6.091,0.523,133.113,https://www.youtube.com/watch?v=3w7wFDCZa5o
ABBA,The Winner Takes It All,-6.748,0.574,126.15,https://www.youtube.com/watch?v=92cwKCU8Z5c
ABBA,Take A Chance On Me,-8.123,0.163,107.064,https://www.youtube.com/watch?v=-crgQGdpZR0
ABBA,Lay All Your Love On Me,-7.844,0.117,133.481,https://www.youtube.com/watch?v=Ln-Ua2teJKw
ABBA,Waterloo,-4.682,0.395,147.604,https://www.youtube.com/watch?v=Sj_9CiNkkn4
ABBA,Chiquitita,-8.108,0.734,84.229,https://www.youtube.com/watch?v=p4QqMKe3rwY
ABBA,Super Trouper,-8.274,0.457,118.34,https://www.youtube.com/watch?v=BshxCIjNEjY
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),-13.336,0.903,142.169,https://www.youtube.com/watch?v=sE3uRRFVsmc
Frank Sinatra,Have Yourself A Merry Little Christmas - Remastered 1999,-15.235,0.913,92.183,https://www.youtube.com/watch?v=-tJtsKngXJU
Frank Sinatra,Jingle Bells - Remastered 1999,-13.119,0.727,174.609,https://www.youtube.com/watch?v=hLf0-lro8X8
Frank Sinatra,My Way,-7.458,0.7,75.454,https://www.youtube.com/watch?v=w019MzRosmk
Frank Sinatra,Somethin' Stupid,-12.902,0.736,207.356,https://www.youtube.com/watch?v=sLEQvWt0axk
Frank Sinatra,Santa Claus Is Comin' to Town,-11.957,0.826,140.281,https://www.youtube.com/watch?v=3wzAxkkzS78
Frank Sinatra,Fly Me To The Moon (In Other Words),-14.256,0.453,119.416,https://www.youtube.com/watch?v=ZEcqHA7dbwM
Frank Sinatra,Strangers In The Night,-8.275,0.592,90.348,https://www.youtube.com/watch?v=ZwAERaRUsp0
Frank Sinatra,That's Life,-14.151,0.55,112.803,https://www.youtube.com/watch?v=KIiUqfxFttM
Frank Sinatra,Silent Night - 1999 Remaster,-17.62,0.945,87.575,https://www.youtube.com/watch?v=iUnWS9R2RUo
Tiësto,10:35,-5.733,0.0683,120.003,https://www.youtube.com/watch?v=EXIWlRrkjKE
Tiësto,The Motto,-4.627,0.0301,117.953,https://www.youtube.com/watch?v=1_4ELAxKrDc
Tiësto,Don't Be Shy,-3.748,0.198,119.986,https://www.youtube.com/watch?v=taSubkjZUA4
Tiësto,Lay Low,-4.923,0.0607,122.06,https://www.youtube.com/watch?v=8PgDeK4x_Xw
Tiësto,The Business,-7.079,0.414,120.031,https://www.youtube.com/watch?v=nCg3ufihKyU
Tiësto,Hot In It,-5.08,0.00445,123.045,https://www.youtube.com/watch?v=r0bhF7SJLYQ
Tiësto,Pump It Louder,-2.273,0.00789,126.017,https://www.youtube.com/watch?v=H7qR7xvKFEU
Tiësto,Another Love - Tiësto Remix,-4.685,0.0836,123.046,https://www.youtube.com/watch?v=R1UJXb5FzNQ
Tiësto,Baila Conmigo,-6.411,0.00658,127.964,https://www.youtube.com/watch?v=SD4lP13cPfE
Tiësto,Jackie Chan,-2.867,0.374,128.008,https://www.youtube.com/watch?v=OWz3rQQaf_Q
Elton John,Cold Heart - PNAU Remix,-6.32,0.0354,116.032,https://www.youtube.com/watch?v=qod03PVTLqk
Elton John,I'm Still Standing,-6.863,0.356,176.808,https://www.youtube.com/watch?v=ZHwVBirqD2s
Elton John,Hold Me Closer,-4.615,0.0798,126.027,https://www.youtube.com/watch?v=qExVlz3zb0k
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",-9.119,0.432,136.571,https://www.youtube.com/watch?v=DtVBCG6ThDk
Elton John,Your Song,-11.028,0.828,128.157,https://www.youtube.com/watch?v=CrznwpD-2tk
Elton John,Don't Go Breaking My Heart,-8.824,0.149,131.459,https://www.youtube.com/watch?v=z0qW9P-uYfM
Elton John,Tiny Dancer,-11.097,0.382,145.075,https://www.youtube.com/watch?v=yYcyacLRPNs
Elton John,Step Into Christmas,-5.584,0.102,140.308,https://www.youtube.com/watch?v=IbRtGMm96F8
Elton John,Goodbye Yellow Brick Road - Remastered 2014,-7.712,0.446,121.227,https://www.youtube.com/watch?v=wy709iNG6i8
Elton John,Merry Christmas,-2.018,0.243,113.99,https://www.youtube.com/watch?v=Q_yuO8UNGmY
JAY-Z,Ni**as In Paris,-5.542,0.127,140.022,https://www.youtube.com/watch?v=gG_dA32oH44
JAY-Z,Empire State Of Mind,-1.538,0.0295,173.585,https://www.youtube.com/watch?v=vk6014HuxcE
JAY-Z,Numb / Encore,-4.254,0.0603,107.045,https://www.youtube.com/watch?v=pln7NWRA1dE
JAY-Z,Run This Town,-1.802,0.281,86.844,https://www.youtube.com/watch?v=5TTQhIeFhBk
JAY-Z,No Church In The Wild,-7.509,0.246,92.78,https://www.youtube.com/watch?v=FJt7gNi3Nr4
JAY-Z,4:44,-4.965,0.139,177.997,https://www.youtube.com/watch?v=zSkA61esq_c
JAY-Z,03' Bonnie & Clyde,-5.148,0.23,89.64,https://www.youtube.com/watch?v=hl5t3TyP8aY
JAY-Z,Otis,-4.751,0.552,94.577,https://www.youtube.com/watch?v=BoEKWtgJQAU
JAY-Z,Gotta Have It,-6.938,0.411,149.762,https://www.youtube.com/watch?v=9gCzP3XtWYw
JAY-Z,Love All (with JAY-Z),-5.442,0.354,92.131,https://www.youtube.com/watch?v=-xkSZLtgVLQ
21 Savage,Creepin' (with The Weeknd & 21 Savage),-6.005,0.417,97.95,https://www.youtube.com/watch?v=61ymOWwOwuk
21 Savage,Rich Flex,-9.342,0.0503,153.15,https://www.youtube.com/watch?v=gOvNACDVXzI
21 Savage,Jimmy Cooks (feat. 21 Savage),-4.711,0.000307,165.921,https://www.youtube.com/watch?v=4nyld2SqleU
21 Savage,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],-5.567,0.189,87.933,https://www.youtube.com/watch?v=Z8vDU6vUTj4
21 Savage,Pussy & Millions (feat. Travis Scott),-6.652,0.0623,122.03,https://www.youtube.com/watch?v=acYUqMd9k2I
21 Savage,Glock In My Lap,-6.439,0.00574,130.029,https://www.youtube.com/watch?v=acYUqMd9k2I
21 Savage,On BS,-8.368,0.0201,158.014,https://www.youtube.com/watch?v=2ag4IyqC76s
21 Savage,Major Distribution,-10.491,0.0127,131.016,https://www.youtube.com/watch?v=LfPYX03_4rA
21 Savage,Spin Bout U,-6.386,0.01,129.963,https://www.youtube.com/watch?v=YgP95-kk7sc
21 Savage,Knife Talk (with 21 Savage ft. Project Pat),-9.579,0.0635,145.887,https://www.youtube.com/watch?v=XqpQpt_cmhE
Kanye West,Bound 2,-2.821,0.145,148.913,https://www.youtube.com/watch?v=BBAtAM7vtgc
Kanye West,Heartless,-5.983,0.0515,87.999,https://www.youtube.com/watch?v=Co0tTeuUVhU
Kanye West,Flashing Lights,-7.578,0.0381,90.482,https://www.youtube.com/watch?v=ila-hAUXR5U
Kanye West,Ni**as In Paris,-5.542,0.127,140.022,https://www.youtube.com/watch?v=gG_dA32oH44
Kanye West,Father Stretch My Hands Pt. 1,-4.113,0.118,113.088,https://www.youtube.com/watch?v=wuO4_P_8p-Q
Kanye West,Stronger,-7.858,0.00564,103.992,https://www.youtube.com/watch?v=PsO6ZnUZI0g
Kanye West,I Wonder,-8.665,0.141,191.385,https://www.youtube.com/watch?v=MxEjnYdfLXU
Kanye West,Violent Crimes,-6.724,0.376,109.813,https://www.youtube.com/watch?v=Rw-C1dimSOM
Kanye West,Homecoming,-7.059,0.337,86.917,https://www.youtube.com/watch?v=LQ488QrqGE4
Kanye West,Gold Digger,-5.572,0.0195,93.034,https://www.youtube.com/watch?v=6vwNcNOTVzY
Luis Miguel,Ahora Te Puedes Marchar,-3.683,0.148,133.263,https://www.youtube.com/watch?v=yG7MPEQm1-w
Luis Miguel,La Incondicional,-4.352,0.237,155.127,https://www.youtube.com/watch?v=wOjzo02Tmck
Luis Miguel,Hasta Que Me Olvides,-7.884,0.46,119.828,https://www.youtube.com/watch?v=Tsh1zTv_zAs
Luis Miguel,La Media Vuelta,-8.788,0.291,97.959,https://www.youtube.com/watch?v=QfGc8PLZgaY
Luis Miguel,Culpable O No - Miénteme Como Siempre,-14.238,0.0367,70.276,https://www.youtube.com/watch?v=X-fzpDCxaWc
Luis Miguel,Por Debajo De La Mesa,-7.643,0.217,144.276,https://www.youtube.com/watch?v=giAE7Yz7gHI
Luis Miguel,Tengo Todo Excepto a Ti,-8.121,0.522,147.977,https://www.youtube.com/watch?v=OThKTAVrUMQ
Luis Miguel,No Sé Tú,-8.546,0.571,76.54,https://www.youtube.com/watch?v=T_oE3qkbo5s
Luis Miguel,La bikina - En vivo,-6.265,0.161,160.397,https://www.youtube.com/watch?v=NCvJwzDQTBM
Luis Miguel,Sabor a Mi,-6.982,0.645,89.929,https://www.youtube.com/watch?v=cNo-d6Y6w8Y
Beyoncé,CUFF IT,-5.668,0.0368,115.042,https://www.youtube.com/watch?v=SjqmSPZhF3s
Beyoncé,Crazy In Love (feat. Jay-Z),-6.596,0.00249,99.165,https://www.youtube.com/watch?v=ViwtNLUqkMY
Beyoncé,ALIEN SUPERSTAR,-6.398,0.00453,121.892,https://www.youtube.com/watch?v=e_aT9pAGQo8
Beyoncé,BREAK MY SOUL,-5.039,0.0581,114.942,https://www.youtube.com/watch?v=XtG8qNyS1pc
Beyoncé,Halo,-5.908,0.272,79.983,https://www.youtube.com/watch?v=bnVUHWCynig
Beyoncé,Love On Top,-5.248,0.0848,94.103,https://www.youtube.com/watch?v=Ob7vObnFUJc
Beyoncé,ENERGY (feat. Beam),-9.151,0.281,114.991,https://www.youtube.com/watch?v=O9rk6ldyFkA
Beyoncé,Perfect Duet (Ed Sheeran & Beyoncé),-7.365,0.779,94.992,https://www.youtube.com/watch?v=817P8W8-mGE
Beyoncé,Drunk in Love (feat. Jay-Z),-6.902,0.00972,140.036,https://www.youtube.com/watch?v=p1JPKLa-Ofc
Beyoncé,Run the World (Girls),-4.237,0.00496,127.091,https://www.youtube.com/watch?v=VBmMU_iwe6U
Daddy Yankee,ULALA (OOH LA LA),-4.348,0.0462,96.986,https://www.youtube.com/watch?v=9k3wMoQn-DQ
Daddy Yankee,La Santa,-4.524,0.0326,93.037,https://www.youtube.com/watch?v=Z6o3zVGnIyQ
Daddy Yankee,Gasolina,-6.543,0.322,96.008,https://www.youtube.com/watch?v=XtPY5kxjCWo
Daddy Yankee,X ÚLTIMA VEZ,-3.725,0.0789,90.04,https://www.youtube.com/watch?v=_ce7WX4l55A
Daddy Yankee,"Lo Que Pasó, Pasó",-6.538,0.104,97.014,https://www.youtube.com/watch?v=EmM3TyPnZxw
Daddy Yankee,Despacito,-4.787,0.198,177.928,https://www.youtube.com/watch?v=kJQP7kiw5Fk
Daddy Yankee,Con Calma,-2.652,0.11,93.989,https://www.youtube.com/watch?v=DiItGE3eAyQ
Daddy Yankee,Tu Príncipe,-5.479,0.16,94.017,https://www.youtube.com/watch?v=3n44gsAObDc
Daddy Yankee,Llamado de Emergencia,-4.456,0.216,97.982,https://www.youtube.com/watch?v=X3n8RuHY6zE
Daddy Yankee,Ella Me Levanto,-4.782,0.0715,100.046,https://www.youtube.com/watch?v=9mcyihw330c
Don Toliver,Used (feat. Don Toliver),-6.228,0.363,150.073,https://www.youtube.com/watch?v=w-DN5fG4HtM
Don Toliver,No Idea,-5.718,0.524,127.998,https://www.youtube.com/watch?v=_r-nPqWGG6c
Don Toliver,After Party,-8.045,0.00981,162.948,https://www.youtube.com/watch?v=4IahvCIqeOc
Don Toliver,"Lemonade (feat. Gunna, Don Toliver & NAV)",-6.142,0.25,140.042,https://www.youtube.com/watch?v=0opZqh_TprM
Don Toliver,Do It Right,-6.867,0.458,69.808,https://www.youtube.com/watch?v=no0RhhdJMlE
Don Toliver,Cardigan,-6.542,0.248,142.046,https://www.youtube.com/watch?v=7WLt74z_TkI
Don Toliver,Honest (feat. Don Toliver),-6.779,0.127,150.002,https://www.youtube.com/watch?v=n1khwOk5dN8
Don Toliver,Mystery Lady,-7.957,0.393,76.006,https://www.youtube.com/watch?v=5i6A1IHAQsg
Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),-6.863,0.264,147.0,https://www.youtube.com/watch?v=i_PYqIZoGvo
Don Toliver,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),-3.702,0.484,106.726,https://www.youtube.com/watch?v=BySMBliqjE8
Camilo,La Mitad,-3.743,0.73,97.194,https://www.youtube.com/watch?v=xCDXVoc35Vs
Camilo,KESI - Remix,-4.439,0.127,122.959,https://www.youtube.com/watch?v=BFoEqgAhKeA
Camilo,Desconocidos,-4.891,0.118,174.107,https://www.youtube.com/watch?v=8avC3hHNeSE
Camilo,Aeropuerto,-4.395,0.0328,197.635,https://www.youtube.com/watch?v=Th8w0u_bV6w
Camilo,Índigo,-6.663,0.00948,128.925,https://www.youtube.com/watch?v=DriCCFRQlj8
Camilo,Si Me Dices Que Sí,-5.979,0.00473,183.89,https://www.youtube.com/watch?v=ieodxKMYRf8
Camilo,El Mismo Aire - con Pablo Alborán,-6.591,0.603,144.511,https://www.youtube.com/watch?v=ZYDj7bys8jo
Camilo,Bebiendo Sola,-5.706,0.176,78.791,https://www.youtube.com/watch?v=So10gTOBRWg
Camilo,Color Esperanza 2020,-7.768,0.161,106.002,https://www.youtube.com/watch?v=GqOvxbFLwjY
Camilo,Tattoo - Remix with Camilo,-5.134,0.0406,193.922,https://www.youtube.com/watch?v=wJT-YKmlWJc
Britney Spears,Hold Me Closer,-4.615,0.0798,126.027,https://www.youtube.com/watch?v=qExVlz3zb0k
Britney Spears,Toxic,-3.914,0.0249,143.04,https://www.youtube.com/watch?v=LOZuxwVk7TU
Britney Spears,Gimme More,-3.131,0.25,113.324,https://www.youtube.com/watch?v=elueA2rofoo
Britney Spears,...Baby One More Time,-5.745,0.202,92.96,https://www.youtube.com/watch?v=C-u5WLJ9Yk4
Britney Spears,Oops!...I Did It Again,-5.444,0.3,95.053,https://www.youtube.com/watch?v=CduA0TULnow
Britney Spears,My Only Wish (This Year),-3.766,0.169,147.08,https://www.youtube.com/watch?v=VkGD-FpYoLA
Britney Spears,Womanizer,-5.226,0.073,139.0,https://www.youtube.com/watch?v=rMqayQ-U74s
Britney Spears,Circus,-5.215,0.147,114.98,https://www.youtube.com/watch?v=lVhJ_A8XUgc
Britney Spears,Criminal,-5.294,0.0485,107.987,https://www.youtube.com/watch?v=s6b33PTbGxk
Britney Spears,If U Seek Amy,-7.296,0.0192,129.954,https://www.youtube.com/watch?v=0aEnnH6t8Ts
Farruko,Pepas,-3.955,0.00776,130.001,https://www.youtube.com/watch?v=y8trd3gjJt0
Farruko,Diles,-5.904,0.108,118.033,https://www.youtube.com/watch?v=UWV41yEiGq0
Farruko,Si Se Da - Remix,-5.612,0.441,93.999,https://www.youtube.com/watch?v=CbEst0K063c
Farruko,Fantasias,-4.219,0.143,94.004,https://www.youtube.com/watch?v=8jwbnGrX7-c
Farruko,Calma - Remix,-4.341,0.337,126.9,https://www.youtube.com/watch?v=1_zgKRBrT0Y
Farruko,On My Way,-5.288,0.0291,169.775,https://www.youtube.com/watch?v=dhYOPzcsbGM
Farruko,Si Me Dices Que Sí,-5.979,0.00473,183.89,https://www.youtube.com/watch?v=ieodxKMYRf8
Farruko,Passion Whine,-3.87,0.327,162.006,https://www.youtube.com/watch?v=MNmc_XJp5rI
Farruko,Color Esperanza 2020,-7.768,0.161,106.002,https://www.youtube.com/watch?v=GqOvxbFLwjY
Farruko,Patio de la Cárcel - Tangos,-3.822,0.562,97.982,https://www.youtube.com/watch?v=lqoNYHUVk-A
Disney,"All I Want - From ""High School Musical: The Musical: The Series""",-6.585,0.0902,77.599,https://www.youtube.com/watch?v=HqrPJysnCWM
Disney,I'll Make a Man Out of You,-17.669,0.144,113.852,https://www.youtube.com/watch?v=TVcLIfSC4OE
Disney,Part of Your World,-14.516,0.92,61.551,https://www.youtube.com/watch?v=SXKlJuO07eM
Disney,If Only,-5.652,0.271,152.062,https://www.youtube.com/watch?v=JFYedt-KnB0
Disney,Under the Sea,-14.667,0.708,98.957,https://www.youtube.com/watch?v=GC_mV1IpjWA
Disney,Zero To Hero,-7.699,0.493,164.718,https://www.youtube.com/watch?v=yOL-EJZjmp0
Disney,I Won't Say (I'm In Love),-10.305,0.228,121.208,https://www.youtube.com/watch?v=DPMjsfJwUow
Disney,A Whole New World - Remastered 2022,-15.742,0.848,129.272,https://www.youtube.com/watch?v=pe33e0UW3hg
Disney,Be Our Guest,-13.062,0.814,73.531,https://www.youtube.com/watch?v=afzmwAKUppU
Disney,Gotta Go My Own Way,-4.767,0.0864,88.995,https://www.youtube.com/watch?v=pAzFRfzwT-g
Chris Brown,Under The Influence,-5.529,0.0635,116.992,https://www.youtube.com/watch?v=pfxyk1glEq4
Chris Brown,Superhero (Heroes & Villains) [with Future & Chris Brown],-5.3,0.152,116.622,https://www.youtube.com/watch?v=QkaWdvv-jKg
Chris Brown,No Guidance (feat. Drake),-6.756,0.123,92.928,https://www.youtube.com/watch?v=6L_k74BOLag
Chris Brown,Nostálgico,-3.425,0.166,98.026,https://www.youtube.com/watch?v=XYyU8Y_o9v4
Chris Brown,Go Crazy,-8.932,0.316,94.148,https://www.youtube.com/watch?v=dPhwbZBvW2o
Chris Brown,Forever,-4.456,0.0368,120.005,https://www.youtube.com/watch?v=5sMKX22BHeE
Chris Brown,Wet The Bed (feat. Ludacris),-7.405,0.0166,123.801,https://www.youtube.com/watch?v=Q_ljNRC8qqM
Chris Brown,Under The Influence (Body Language),-6.322,0.0388,144.835,https://www.youtube.com/watch?v=pfxyk1glEq4
Chris Brown,Monalisa,-6.389,0.106,113.017,https://www.youtube.com/watch?v=PhXu2kq7j-E
Chris Brown,With You,-4.298,0.134,86.009,https://www.youtube.com/watch?v=nmjdaBaZe8Y
Tory Lanez,The Color Violet,-10.8,0.157,105.02,https://www.youtube.com/watch?v=Ip6mUD4NINI
Tory Lanez,Lavender Sunflower,-6.065,0.253,88.894,https://www.youtube.com/watch?v=PKw7aanzgMc
Tory Lanez,Say It,-10.511,0.0862,107.331,https://www.youtube.com/watch?v=xUq1rZ7mmns
Tory Lanez,Broke In A Minute,-5.595,0.144,120.009,https://www.youtube.com/watch?v=rTVjstuyuJU
Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",-5.224,0.0631,145.013,https://www.youtube.com/watch?v=HIwAI05Y1fU
Tory Lanez,Lady Of Namek,-5.123,0.194,134.985,https://www.youtube.com/watch?v=v4y1VXGEay4
Tory Lanez,In For It,-7.814,0.0753,105.971,https://www.youtube.com/watch?v=x_HEpW9v69A
Tory Lanez,The Take (feat. Chris Brown),-8.137,0.0511,67.003,https://www.youtube.com/watch?v=1QQTT5tktH4
Tory Lanez,I LIKE,-10.426,0.365,118.027,https://www.youtube.com/watch?v=Gb-IlOT3r_Q
Tory Lanez,And This is Just The Intro,-9.253,0.387,137.554,https://www.youtube.com/watch?v=cbSMOjwoPAg
Mariah Carey,All I Want for Christmas Is You,-7.463,0.164,150.273,https://www.youtube.com/watch?v=yXQViqx6GMY
Mariah Carey,Christmas (Baby Please Come Home),-7.444,0.022,127.148,https://www.youtube.com/watch?v=ah-U9ECRZog
Mariah Carey,Fantasy,-7.588,0.139,102.322,https://www.youtube.com/watch?v=qq09UkPRdFY
Mariah Carey,Always Be My Baby,-8.335,0.457,78.946,https://www.youtube.com/watch?v=LfRNRymrv9k
Mariah Carey,We Belong Together,-7.89,0.0339,139.986,https://www.youtube.com/watch?v=0habxsuXW4g
Mariah Carey,I Know What You Want (feat. Flipmode Squad),-4.315,0.0142,85.996,https://www.youtube.com/watch?v=WDaNJW_jEBo
Mariah Carey,Without You,-8.524,0.323,122.06,https://www.youtube.com/watch?v=Hat1Hc9SNwE
Mariah Carey,Obsessed,-5.557,0.0465,86.443,https://www.youtube.com/watch?v=H1Yt0xJKDY8
Mariah Carey,Hero,-9.37,0.735,119.987,https://www.youtube.com/watch?v=0IA3ZvCkRkQ
Mariah Carey,O Holy Night,-7.208,0.367,173.977,https://www.youtube.com/watch?v=BEJmP8T07JU
A.R. Rahman,Mallipoo,-7.266,0.196,175.589,https://www.youtube.com/watch?v=MrzkoLKpgLU
A.R. Rahman,Enna Sona,-9.875,0.635,100.026,https://www.youtube.com/watch?v=mrdRHsIkK_c
A.R. Rahman,Param Sundari,-7.162,0.192,121.999,https://www.youtube.com/watch?v=w4ClQO0FFQg
A.R. Rahman,Rait Zara Si,-10.272,0.781,125.998,https://www.youtube.com/watch?v=aOliIfyH6vI
A.R. Rahman,Raanjhanaa,-8.042,0.111,112.941,https://www.youtube.com/watch?v=OsTGp5n6w5E
A.R. Rahman,Jashn-E-Bahaaraa,-10.474,0.767,137.864,https://www.youtube.com/watch?v=4h1WFyOQv0Y
A.R. Rahman,"Ponni Nadhi (From ""Ponniyin Selvan Part -1"") - Tamil",-9.55,0.12,152.0,https://www.youtube.com/watch?v=14nAMb8bYSk
A.R. Rahman,Ennodu Nee Irundhaal,-6.733,0.558,158.125,https://www.youtube.com/watch?v=EhhiY11Z9-U
A.R. Rahman,Kun Faya Kun,-11.008,0.679,87.549,https://www.youtube.com/watch?v=T94PHkuydcw
A.R. Rahman,Tere Bina,-7.663,0.278,144.033,https://www.youtube.com/watch?v=9JDSGhhiOwI
Die drei ???,Teil 23 - Das Geheimnis der Geisterinsel,-6.246,0.404,63.653,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 10 - Das Geheimnis der Geisterinsel,-9.428,0.181,175.024,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 1 - Das Geheimnis der Geisterinsel,-7.231,0.318,50.977,https://www.youtube.com/watch?v=GlfY8m3WJOE
